country,iso,year,upop,upop%,rpop,rpop%,total_pop,upopw,urban_water_imp_per,rpopw,rural_water_imp_per,tpopw,total_water_imp_per,upopnw%,rpopnw%,tpopnw%,region
Tuvalu,TUV,2000,4.3,46.1,5.1,53.9,9.4,4.1,95.1,4.7,93,8.9,94,4.9,7,6,Oceania
Tuvalu,TUV,2005,4.7,48.1,5,51.9,9.7,4.5,96.9,4.8,95.3,9.3,96,3.1,4.7,4,Oceania
Tuvalu,TUV,2010,4.9,50.1,4.9,49.9,9.8,4.8,98.3,4.8,97,9.6,97.7,1.7,3,2.3,Oceania
Tuvalu,TUV,2015,5.2,52.2,4.8,47.8,9.9,5.1,98.3,4.6,97,9.7,97.7,1.7,3,2.3,Oceania
Uganda,UGA,1990,1942.1,11.1,15592.7,88.9,17534.8,1516.8,78.1,5561.8,35.7,7078.6,40.4,21.9,64.3,59.6,Sub-Saharan Africa
Uganda,UGA,1995,2419,11.7,18321.7,88.3,20740.7,1977,81.7,8068.6,44,10045.6,48.4,18.3,56,51.6,Sub-Saharan Africa
Uganda,UGA,2000,2932.9,12.1,21342.7,87.9,24275.6,2503.4,85.4,11185.3,52.4,13688.7,56.4,14.6,47.6,43.6,Sub-Saharan Africa
Uganda,UGA,2005,3743.2,13,24981.6,87,28724.9,3330.8,89,15183.3,60.8,18514.1,64.5,11,39.2,35.5,Sub-Saharan Africa
Uganda,UGA,2010,4925.4,14.5,29061.8,85.5,33987.2,4561.5,92.6,20095.4,69.1,24656.9,72.5,7.4,30.9,27.5,Sub-Saharan Africa
Uganda,UGA,2015,6463.3,16.1,33677.9,83.9,40141.3,6173.3,95.5,25542.3,75.8,31715.6,79,4.5,24.2,21,Sub-Saharan Africa
Ukraine,UKR,1990,34485.7,66.8,17172.9,33.2,51658.6,34485.7,100,NA,NA,NA,NA,0,NA,NA,Developed Regions
Ukraine,UKR,1995,34243.5,67,16903.5,33,51147,34243.5,100,15616.5,92.4,49860,97.5,0,7.6,2.5,Developed Regions
Ukraine,UKR,2000,32939.4,67.1,16117.9,32.9,49057.2,32896.8,99.9,14993,93,47889.8,97.6,0.1,7,2.4,Developed Regions
Ukraine,UKR,2005,31953.4,67.8,15182.5,32.2,47135.9,31449.9,98.4,14363.8,94.6,45813.7,97.2,1.6,5.4,2.8,Developed Regions
Ukraine,UKR,2010,31629.9,68.7,14420.3,31.3,46050.2,30673.9,97,13871.6,96.2,44545.5,96.7,3,3.8,3.3,Developed Regions
Ukraine,UKR,2015,31116.3,69.7,13529.8,30.3,44646.1,29725.6,95.5,13229.7,97.8,42955.4,96.2,4.5,2.2,3.8,Developed Regions
United Arab Emirates,ARE,1990,1428.1,79.1,378.4,20.9,1806.5,1422.1,99.6,378.4,100,1800.5,99.7,0.4,0,0.3,Western Asia
United Arab Emirates,ARE,1995,1837.6,78.3,508.7,21.7,2346.3,1829.9,99.6,508.7,100,2338.5,99.7,0.4,0,0.3,Western Asia
United Arab Emirates,ARE,2000,2428.2,80.2,598.1,19.8,3026.4,2418,99.6,598.1,100,3016.1,99.7,0.4,0,0.3,Western Asia
United Arab Emirates,ARE,2005,3413,82.3,735.9,17.7,4148.9,3398.6,99.6,735.8,100,4134.5,99.7,0.4,0,0.3,Western Asia
United Arab Emirates,ARE,2010,7095.5,84.1,1346,15.9,8441.5,7065.7,99.6,1345.9,100,8411.6,99.6,0.4,0,0.4,Western Asia
United Arab Emirates,ARE,2015,8192.3,85.5,1384.8,14.5,9577.1,8157.9,99.6,1384.7,100,9542.6,99.6,0.4,0,0.4,Western Asia
United Kingdom,GBR,1990,44707.6,78.1,12506.9,21.9,57214.5,44707.6,100,12506.9,100,57214.5,100,0,0,0,Developed Regions
United Kingdom,GBR,1995,45442.3,78.4,12554.9,21.6,57997.2,45442.3,100,12554.9,100,57997.2,100,0,0,0,Developed Regions
United Kingdom,GBR,2000,46365.9,78.7,12585.5,21.3,58951.4,46365.9,100,12585.5,100,58951.4,100,0,0,0,Developed Regions
United Kingdom,GBR,2005,48182,79.9,12109.4,20.1,60291.4,48182,100,12109.4,100,60291.4,100,0,0,0,Developed Regions
United Kingdom,GBR,2010,50461.2,81.3,11605.2,18.7,62066.3,50461.2,100,11605.2,100,62066.3,100,0,0,0,Developed Regions
United Kingdom,GBR,2015,52730.1,82.6,11113.7,17.4,63843.9,52730.1,100,11113.7,100,63843.9,100,0,0,0,Developed Regions
United Republic of Tanzania,TZA,1990,4812.6,18.9,20672.2,81.1,25484.8,4410,91.6,9337.3,45.2,13747.3,53.9,8.4,54.8,46.1,Sub-Saharan Africa
United Republic of Tanzania,TZA,1995,6151.6,20.5,23792.7,79.5,29944.3,5459.5,88.7,10764.9,45.2,16224.4,54.2,11.3,54.8,45.8,Sub-Saharan Africa
United Republic of Tanzania,TZA,2000,7589.6,22.3,26430.9,77.7,34020.5,6516.7,85.9,11978.7,45.3,18495.4,54.4,14.1,54.7,45.6,Sub-Saharan Africa
United Republic of Tanzania,TZA,2005,9645.9,24.8,29178.5,75.2,38824.4,8004,83,13246.1,45.4,21250.2,54.7,17,54.6,45.3,Sub-Saharan Africa
United Republic of Tanzania,TZA,2010,12643.6,28.1,32329.7,71.9,44973.3,10126.7,80.1,14701.3,45.5,24828.1,55.2,19.9,54.5,44.8,Sub-Saharan Africa
United Republic of Tanzania,TZA,2015,16528.2,31.6,35762.6,68.4,52290.8,12761.2,77.2,16289.6,45.5,29050.8,55.6,22.8,54.5,44.4,Sub-Saharan Africa
United States of America,USA,1990,191644.7,75.3,62862,24.7,254506.6,191206.2,99.8,59112,94,250318.2,98.4,0.2,6,1.6,Developed Regions
United States of America,USA,1995,207079.7,77.3,60959.9,22.7,268039.7,206439.3,99.7,57870.8,94.9,264310.1,98.6,0.3,5.1,1.4,Developed Regions
United States of America,USA,2000,224992.6,79.1,59601.8,20.9,284594.4,224115.7,99.6,57116.6,95.8,281232.3,98.8,0.4,4.2,1.2,Developed Regions
United States of America,USA,2005,238319.3,79.9,59846.5,20.1,298165.8,237198.7,99.5,57888.4,96.7,295087.1,99,0.5,3.3,1,Developed Regions
United States of America,USA,2010,252209.5,80.8,60037.6,19.2,312247.1,250820.7,99.4,58612.3,97.6,309433,99.1,0.6,2.4,0.9,Developed Regions
United States of America,USA,2015,265361,81.6,59766.6,18.4,325127.6,263771.7,99.4,58669.7,98.2,322441.4,99.2,0.6,1.8,0.8,Developed Regions
United States Virgin Islands,VIR,1990,90.5,87.7,12.7,12.3,103.3,90.5,100,12.7,100,103.3,100,0,0,0,Latin America and the Caribbean
United States Virgin Islands,VIR,1995,96.8,90.4,10.2,9.6,107,96.8,100,10.2,100,107,100,0,0,0,Latin America and the Caribbean
United States Virgin Islands,VIR,2000,100.5,92.6,8,7.4,108.5,100.5,100,8,100,108.5,100,0,0,0,Latin America and the Caribbean
United States Virgin Islands,VIR,2005,100.9,93.7,6.8,6.3,107.8,100.9,100,6.8,100,107.8,100,0,0,0,Latin America and the Caribbean
United States Virgin Islands,VIR,2010,100.6,94.6,5.8,5.4,106.4,100.6,100,5.8,100,106.4,100,0,0,0,Latin America and the Caribbean
United States Virgin Islands,VIR,2015,101.9,95.3,5,4.7,106.9,101.9,100,5,100,106.9,100,0,0,0,Latin America and the Caribbean
Uruguay,URY,1990,2767,89,342.9,11,3109.9,2707.5,97.8,241.1,70.3,2948.6,94.8,2.2,29.7,5.2,Latin America and the Caribbean
Uruguay,URY,1995,2919.4,90.5,305,9.5,3224.4,2859.7,98,217.8,71.4,3077.5,95.4,2,28.6,4.6,Latin America and the Caribbean
Uruguay,URY,2000,3056.1,92,264.7,8,3320.8,3010,98.5,203.9,77,3214,96.8,1.5,23,3.2,Latin America and the Caribbean
Uruguay,URY,2005,3103,93.3,222.2,6.7,3325.2,3072.9,99,183.6,82.6,3256.5,97.9,1,17.4,2.1,Latin America and the Caribbean
Uruguay,URY,2010,3183.6,94.4,188.4,5.6,3372,3169.8,99.6,166.2,88.3,3336,98.9,0.4,11.7,1.1,Latin America and the Caribbean
Uruguay,URY,2015,3269.2,95.3,160.8,4.7,3430,3269.2,100,151,93.9,3420.1,99.7,0,6.1,0.3,Latin America and the Caribbean
Uzbekistan,UZB,1990,8257.4,40.2,12297.7,59.8,20555.1,8007.3,97,10483.9,85.3,18491.2,90,3,14.7,10,Caucasus and Central Asia
Uzbekistan,UZB,1995,8822.2,38.4,14128.7,61.6,22950.9,8564.4,97.1,12000.9,84.9,20565.4,89.6,2.9,15.1,10.4,Caucasus and Central Asia
Uzbekistan,UZB,2000,9293.1,37.4,15535.5,62.6,24828.6,9071.2,97.6,12954.9,83.4,22026,88.7,2.4,16.6,11.3,Caucasus and Central Asia
Uzbekistan,UZB,2005,9551.9,36.7,16492.5,63.3,26044.4,9374.9,98.1,13497,81.8,22871.9,87.8,1.9,18.2,12.2,Caucasus and Central Asia
Uzbekistan,UZB,2010,10049.9,36.2,17719.3,63.8,27769.3,9895.9,98.5,14336.1,80.9,24232,87.3,1.5,19.1,12.7,Caucasus and Central Asia
Uzbekistan,UZB,2015,10804.1,36.4,18905.8,63.6,29709.9,10638.5,98.5,NA,NA,NA,NA,1.5,NA,NA,Caucasus and Central Asia
Vanuatu,VUT,1990,27.4,18.7,119.2,81.3,146.6,25.7,93.5,65.8,55.2,91.5,62.4,6.5,44.8,37.6,Oceania
Vanuatu,VUT,1995,33.9,20.2,134.3,79.8,168.2,32.1,94.6,84.3,62.7,116.4,69.2,5.4,37.3,30.8,Oceania
Vanuatu,VUT,2000,40.1,21.7,144.9,78.3,185.1,38.4,95.7,101.9,70.3,140.3,75.8,4.3,29.7,24.2,Oceania
Vanuatu,VUT,2005,48.4,23.1,161,76.9,209.4,46.8,96.8,125.3,77.8,172.1,82.2,3.2,22.2,17.8,Oceania
Vanuatu,VUT,2010,58.1,24.6,178.2,75.4,236.3,56.8,97.8,152.1,85.4,209,88.4,2.2,14.6,11.6,Oceania
Vanuatu,VUT,2015,68.9,26.1,194.9,73.9,263.9,68.2,98.9,181.1,92.9,249.3,94.5,1.1,7.1,5.5,Oceania
Venezuela (Bolivarian Republic of),VEN,1990,16638.3,84.3,3102.5,15.7,19740.8,15405.6,92.6,2120.7,68.4,17526.3,88.8,7.4,31.6,11.2,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),VEN,1995,19052.3,86.2,3039.8,13.8,22092.1,17740.4,93.1,2140.7,70.4,19881.1,90,6.9,29.6,10,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),VEN,2000,21473.7,88,2933.9,12,24407.6,20107.2,93.6,2126.8,72.5,22234,91.1,6.4,27.5,8.9,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),VEN,2005,23669.3,88.6,3056.6,11.4,26725.9,22286.9,94.2,2279,74.6,24565.9,91.9,5.8,25.4,8.1,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),VEN,2010,25781.4,88.8,3261.8,11.2,29043.3,24410.4,94.7,2499.5,76.6,26909.9,92.7,5.3,23.4,7.3,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),VEN,2015,27847.5,89,3445.2,11,31292.7,26454,95,2682.8,77.9,29136.7,93.1,5,22.1,6.9,Latin America and the Caribbean
Viet Nam,VNM,1990,13957.7,20.3,54952.2,79.7,68909.9,12564.9,90,30616.1,55.7,43180.9,62.7,10,44.3,37.3,South-eastern Asia
Viet Nam,VNM,1995,16866.6,22.2,59153.5,77.8,76020,15489.1,91.8,37824.5,63.9,53313.6,70.1,8.2,36.1,29.9,South-eastern Asia
Viet Nam,VNM,2000,19715.6,24.4,61172.3,75.6,80887.9,18462.7,93.6,44149.2,72.2,62611.9,77.4,6.4,27.8,22.6,South-eastern Asia
Viet Nam,VNM,2005,23174.6,27.3,61773.2,72.7,84947.9,22121.8,95.5,49666.3,80.4,71788,84.5,4.5,19.6,15.5,South-eastern Asia
Viet Nam,VNM,2010,27064.2,30.4,61983.2,69.6,89047.4,26325,97.3,54935.7,88.6,81260.7,91.3,2.7,11.4,8.7,South-eastern Asia
Viet Nam,VNM,2015,31383.5,33.6,62003.1,66.4,93386.6,31095,99.1,60055.6,96.9,91150.6,97.6,0.9,3.1,2.4,South-eastern Asia
Western Sahara,ESH,1990,186.8,86.2,30,13.8,216.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Western Sahara,ESH,1995,220.8,87.2,32.5,12.8,253.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Western Sahara,ESH,2000,256.3,83.9,49.3,16.1,305.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Western Sahara,ESH,2005,344.9,80.6,82.9,19.4,427.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Western Sahara,ESH,2010,415.3,80.7,99.4,19.3,514.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Western Sahara,ESH,2015,489,80.9,115.3,19.1,604.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Africa
Yemen,YEM,1990,2467.8,20.9,9322.4,79.1,11790.2,2361.7,95.7,5456.2,58.5,7817.9,66.3,4.3,41.5,33.7,Western Asia
Yemen,YEM,1995,3568.4,23.8,11449.8,76.2,15018.2,3179.7,89.1,6319.7,55.2,9499.4,63.3,10.9,44.8,36.7,Western Asia
Yemen,YEM,2000,4602.6,26.3,12919.9,73.7,17522.5,3798,82.5,6700.4,51.9,10498.3,59.9,17.5,48.1,40.1,Western Asia
Yemen,YEM,2005,5827.6,28.9,14312.1,71.1,20139.7,4424.7,75.9,6945.3,48.5,11370,56.5,24.1,51.5,43.5,Western Asia
Yemen,YEM,2010,7223.1,31.7,15539.9,68.3,22763,5198.6,72,7230.3,46.5,12428.9,54.6,28,53.5,45.4,Western Asia
Yemen,YEM,2015,8836.8,34.6,16698.3,65.4,25535.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Asia
Zambia,ZMB,1990,3091.3,39.4,4753.2,60.6,7844.5,2733.9,88.4,1123.6,23.6,3857.5,49.2,11.6,76.4,50.8,Sub-Saharan Africa
Zambia,ZMB,1995,3280.5,37.1,5560.8,62.9,8841.3,2882.7,87.9,1622.5,29.2,4505.2,51,12.1,70.8,49,Sub-Saharan Africa
Zambia,ZMB,2000,3515.4,34.8,6585.6,65.2,10101,3069.2,87.3,2286.3,34.7,5355.5,53,12.7,65.3,47,Sub-Saharan Africa
Zambia,ZMB,2005,4199.5,36.6,7270.6,63.4,11470,3642.6,86.7,2926.9,40.3,6569.5,57.3,13.3,59.7,42.7,Sub-Saharan Africa
Zambia,ZMB,2010,5118.2,38.7,8098.7,61.3,13217,4410.5,86.2,3708.9,45.8,8119.4,61.4,13.8,54.2,38.6,Sub-Saharan Africa
Zambia,ZMB,2015,6351,40.9,9168.6,59.1,15519.6,5436.8,85.6,4706.7,51.3,10143.5,65.4,14.4,48.7,34.6,Sub-Saharan Africa
Zimbabwe,ZWE,1990,3032.7,29,7429.1,71,10461.8,3021.1,99.6,5289.2,71.2,8310.2,79.4,0.4,28.8,20.6,Sub-Saharan Africa
Zimbabwe,ZWE,1995,3693.4,31.7,7946,68.3,11639.4,3659.9,99.1,5595.3,70.4,9255.2,79.5,0.9,29.6,20.5,Sub-Saharan Africa
Zimbabwe,ZWE,2000,4221,33.8,8282.7,66.2,12503.7,4160.6,98.6,5767.9,69.6,9928.5,79.4,1.4,30.4,20.6,Sub-Saharan Africa
Zimbabwe,ZWE,2005,4335.6,34.1,8375,65.9,12710.6,4250.8,98,5767,68.9,10017.9,78.8,2,31.1,21.2,Sub-Saharan Africa
Zimbabwe,ZWE,2010,4341,33.2,8735.9,66.8,13077,4233.4,97.5,5947.6,68.1,10181,77.9,2.5,31.9,22.1,Sub-Saharan Africa
Zimbabwe,ZWE,2015,4871.3,32.4,10174.8,67.6,15046.1,4725,97,6848,67.3,11573,76.9,3,32.7,23.1,Sub-Saharan Africa
